RowNumber,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
333,15600332,Customer00332,514,Germany,Female,36,10,0.0,1,1,0,116961.65,0
334,15600333,Customer00333,521,Spain,Male,39,5,0.0,1,1,0,32361.5,0
335,15600334,Customer00334,786,France,Female,18,5,56541.92,1,1,1,158891.54,0
336,15600335,Customer00335,687,Germany,Male,37,10,112702.33,2,0,1,128580.27,0
337,15600336,Customer00336,662,France,Male,50,10,70872.82,1,0,1,85641.23,0
338,15600337,Customer00337,683,Germany,Female,48,0,62011.1,1,0,1,123283.53,0
339,15600338,Customer00338,742,France,Female,38,5,166183.92,2,1,1,96645.74,0
340,15600339,Customer00339,660,Spain,Male,57,10,82099.46,1,1,1,100648.93,0
341,15600340,Customer00340,502,France,Female,35,0,83699.38,1,0,0,62978.1,0
342,15600341,Customer00341,720,Spain,Male,31,10,101620.77,2,0,0,108403.89,0
343,15600342,Customer00342,691,Spain,Male,34,8,0.0,1,1,0,125678.06,0
344,15600343,Customer00343,762,Germany,Female,27,1,0.0,2,1,1,54052.79,0
345,15600344,Customer00344,530,Spain,Male,46,7,172232.52,2,1,0,118007.2,1
346,15600345,Customer00345,580,Spain,Male,42,4,0.0,2,1,0,1000.0,0
347,15600346,Customer00346,688,Spain,Male,45,3,96116.67,1,1,1,172905.35,0
348,15600347,Customer00347,559,France,Female,35,6,69652.47,2,1,1,31116.75,0
349,15600348,Customer00348,424,Germany,Female,38,8,57345.52,2,1,0,2345.05,0
350,15600349,Customer00349,669,France,Female,18,9,122982.4,2,1,0,72701.9,0
351,15600350,Customer00350,736,Germany,Male,43,4,156385.66,1,1,1,114719.11,0
352,15600351,Customer00351,638,France,Male,40,1,0.0,2,1,1,84620.37,0
353,15600352,Customer00352,703,Germany,Male,27,9,0.0,2,0,0,148514.13,0
354,15600353,Customer00353,689,Germany,Female,38,3,0.0,1,1,1,88141.48,0
355,15600354,Customer00354,651,France,Male,36,8,112596.21,1,0,1,90484.82,0
356,15600355,Customer00355,663,Germany,Male,58,8,20777.48,2,1,0,94516.39,0
357,15600356,Customer00356,780,Spain,Male,28,0,36210.14,2,1,0,200723.28,0
358,15600357,Customer00357,557,Spain,Female,42,4,79724.93,2,1,1,78919.51,0
359,15600358,Customer00358,724,France,Male,28,0,51272.98,2,0,1,220000.0,0
360,15600359,Customer00359,537,Germany,Female,33,6,0.0,1,1,1,217266.32,1
361,15600360,Customer00360,574,Spain,Female,42,8,113911.11,1,1,1,35105.4,0
362,15600361,Customer00361,765,France,Male,37,6,0.0,2,1,0,156743.42,0
363,15600362,Customer00362,534,France,Male,39,3,0.0,2,0,0,68052.97,0
364,15600363,Customer00363,627,France,Female,42,10,61142.41,2,1,0,112029.18,0
365,15600364,Customer00364,850,Germany,Male,34,0,0.0,1,1,1,11585.41,0
366,15600365,Customer00365,748,France,Male,48,1,0.0,2,1,1,98775.6,0
367,15600366,Customer00366,579,Spain,Female,36,4,0.0,2,1,1,220000.0,0
368,15600367,Customer00367,596,Germany,Male,38,10,125825.17,1,1,0,59170.59,1
369,15600368,Customer00368,634,France,Female,43,9,142011.44,2,1,1,147990.71,0
370,15600369,Customer00369,776,Spain,Female,41,6,0.0,1,1,1,112594.62,0
371,15600370,Customer00370,554,Spain,Female,46,10,99513.73,1,1,1,75002.91,0
372,15600371,Customer00371,548,France,Male,42,9,124528.61,2,1,0,175516.96,1
373,15600372,Customer00372,718,France,Female,44,6,0.0,1,0,1,79257.16,0
374,15600373,Customer00373,489,France,Female,36,1,27320.4,2,0,1,103529.28,1
375,15600374,Customer00374,563,France,Male,28,9,89792.57,2,0,0,119409.41,0
376,15600375,Customer00375,642,France,Male,24,7,57643.49,1,1,0,175891.43,0
377,15600376,Customer00376,647,Spain,Male,21,1,58462.51,2,1,1,83359.6,0
378,15600377,Customer00377,519,France,Male,58,9,146692.69,1,1,0,220000.0,0
379,15600378,Customer00378,684,France,Female,18,4,173629.01,1,0,0,2653.94,0
380,15600379,Customer00379,703,Germany,Female,52,8,0.0,1,1,1,71223.63,0
381,15600380,Customer00380,586,Germany,Male,30,2,60185.4,2,0,0,176834.91,0
382,15600381,Customer00381,809,Spain,Male,51,0,56938.92,1,1,1,72992.53,0
383,15600382,Customer00382,683,Spain,Female,18,4,0.0,1,1,0,115569.1,0
384,15600383,Customer00383,554,France,Female,37,4,0.0,2,1,1,50274.36,0
385,15600384,Customer00384,806,France,Female,54,9,0.0,2,0,1,23966.31,0
386,15600385,Customer00385,600,Spain,Female,46,1,0.0,2,1,0,75902.24,1
387,15600386,Customer00386,667,Germany,Male,35,10,0.0,1,1,0,149051.16,0
388,15600387,Customer00387,603,Spain,Male,19,1,0.0,2,1,1,70875.18,0
389,15600388,Customer00388,710,France,Female,25,10,68287.09,2,0,0,100408.07,0
390,15600389,Customer00389,604,Spain,Male,54,7,0.0,1,1,1,76728.8,0
391,15600390,Customer00390,610,Germany,Male,35,3,0.0,1,1,1,144731.64,0
392,15600391,Customer00391,635,France,Female,38,10,82265.2,1,1,1,13425.87,0
393,15600392,Customer00392,602,Germany,Female,42,3,0.0,2,1,1,99099.88,0
394,15600393,Customer00393,753,Germany,Male,25,6,0.0,2,0,0,85502.3,0
395,15600394,Customer00394,529,France,Female,43,0,41041.81,1,1,1,53220.17,0
396,15600395,Customer00395,646,France,Male,35,1,0.0,1,1,1,175511.94,0
397,15600396,Customer00396,659,Spain,Male,42,3,65799.03,2,1,0,5805.08,0
398,15600397,Customer00397,638,France,Male,33,2,26958.41,2,1,1,126401.63,0
399,15600398,Customer00398,743,France,Male,22,2,88876.51,2,1,0,131664.11,0
400,15600399,Customer00399,506,France,Male,35,4,0.0,1,1,1,82934.49,0
401,15600400,Customer00400,705,France,Male,46,6,162094.99,3,1,0,217431.55,1
402,15600401,Customer00401,530,Spain,Female,43,1,220601.41,1,1,1,130332.86,1
403,15600402,Customer00402,601,Spain,Male,39,8,88877.39,1,1,0,64263.99,0
404,15600403,Customer00403,521,France,Male,48,9,56372.65,2,1,1,140870.01,0
405,15600404,Customer00404,618,Spain,Male,37,9,52770.76,1,0,1,78401.72,0
406,15600405,Customer00405,594,Spain,Male,40,2,0.0,2,1,0,82227.23,1
407,15600406,Customer00406,807,France,Female,34,9,103785.59,1,1,1,170312.44,0
408,15600407,Customer00407,673,Spain,Male,49,1,45317.8,2,1,1,136707.63,0
409,15600408,Customer00408,692,France,Male,42,1,108119.24,1,1,1,167295.8,0
410,15600409,Customer00409,544,Spain,Male,33,7,18152.36,1,1,1,1000.0,0
411,15600410,Customer00410,721,Germany,Male,23,8,0.0,1,1,0,126161.88,0
412,15600411,Customer00411,807,Germany,Male,51,1,102805.91,2,1,0,193158.58,0
413,15600412,Customer00412,734,France,Male,31,4,68255.87,2,1,0,41436.59,0
414,15600413,Customer00413,524,Spain,Female,40,4,0.0,2,1,1,115848.48,0
415,15600414,Customer00414,605,France,Female,64,7,75058.05,2,0,0,93165.56,0
416,15600415,Customer00415,660,France,Male,47,5,26290.03,2,0,0,147494.68,0
417,15600416,Customer00416,595,France,Male,56,6,149248.63,1,1,0,74833.76,0
418,15600417,Customer00417,850,Spain,Male,33,0,136208.89,1,1,1,151931.04,0
419,15600418,Customer00418,604,France,Female,50,10,0.0,2,1,1,89689.08,0
420,15600419,Customer00419,646,Spain,Female,39,6,0.0,2,1,1,220000.0,0
421,15600420,Customer00420,592,Germany,Female,43,7,0.0,1,0,1,127314.28,0
422,15600421,Customer00421,672,France,Male,60,5,0.0,1,0,0,220000.0,0
423,15600422,Customer00422,783,France,Male,36,2,130456.05,3,1,1,143766.73,0
424,15600423,Customer00423,661,France,Male,39,7,0.0,1,1,1,84693.49,0
425,15600424,Customer00424,629,Germany,Female,30,3,147013.44,1,1,0,108926.59,1
426,15600425,Customer00425,547,Spain,Male,48,2,0.0,2,1,1,128838.89,0
427,15600426,Customer00426,766,France,Male,33,6,0.0,2,1,0,1000.0,0
428,15600427,Customer00427,636,Spain,Female,50,3,0.0,1,0,1,161872.31,0
429,15600428,Customer00428,632,France,Male,22,9,0.0,2,1,0,116282.64,0
430,15600429,Customer00429,425,Spain,Male,45,7,26026.5,1,1,1,137936.64,0
431,15600430,Customer00430,638,Spain,Female,32,4,0.0,1,1,0,142114.55,0
432,15600431,Customer00431,611,Spain,Female,47,0,47748.56,2,1,1,32119.71,0
433,15600432,Customer00432,475,Germany,Male,39,3,119324.45,2,1,1,111543.68,0
434,15600433,Customer00433,745,Spain,Male,33,1,0.0,2,1,0,106902.44,0
435,15600434,Customer00434,599,France,Male,35,2,138266.78,1,1,1,34890.1,0
436,15600435,Customer00435,832,France,Male,30,3,0.0,1,0,0,189901.97,0
437,15600436,Customer00436,786,France,Female,48,7,0.0,1,0,1,214102.47,0
438,15600437,Customer00437,581,Germany,Male,28,1,0.0,1,1,1,84120.46,0
439,15600438,Customer00438,781,Germany,Male,36,1,90496.0,1,1,1,135679.27,0
440,15600439,Customer00439,805,Germany,Female,43,0,0.0,1,0,1,102810.16,0
441,15600440,Customer00440,596,Spain,Male,56,10,204570.97,1,1,0,85358.46,1
442,15600441,Customer00441,551,France,Female,39,10,0.0,2,1,0,80307.64,0
443,15600442,Customer00442,443,Germany,Female,36,3,134387.06,1,1,0,33377.8,1
444,15600443,Customer00443,687,France,Female,42,5,0.0,1,1,0,126733.77,0
445,15600444,Customer00444,557,France,Male,18,3,0.0,1,1,1,69066.35,0
446,15600445,Customer00445,689,Germany,Female,26,5,0.0,2,0,0,140102.51,0
447,15600446,Customer00446,595,Spain,Female,35,6,0.0,1,0,1,79676.17,0
448,15600447,Customer00447,575,Germany,Male,32,2,41464.42,1,0,0,37544.87,0
449,15600448,Customer00448,596,France,Female,22,7,261.86,1,0,0,65499.09,0
450,15600449,Customer00449,525,Germany,Male,48,0,77502.36,1,1,1,125218.91,0
451,15600450,Customer00450,596,France,Male,42,7,112389.62,2,1,1,84633.98,0
452,15600451,Customer00451,579,Spain,Female,40,8,0.0,1,0,1,51231.95,0
453,15600452,Customer00452,649,Germany,Female,32,0,64696.7,2,0,0,196763.6,0
454,15600453,Customer00453,660,France,Male,40,7,77696.2,2,1,0,26094.64,0
455,15600454,Customer00454,547,France,Female,44,8,0.0,2,1,0,179113.04,0
456,15600455,Customer00455,756,France,Female,36,10,172057.8,2,1,0,168945.72,0
457,15600456,Customer00456,635,Spain,Male,44,8,0.0,1,0,0,155027.25,0
458,15600457,Customer00457,794,France,Male,31,0,45839.31,1,1,0,148063.07,0
459,15600458,Customer00458,673,Spain,Male,40,0,0.0,1,0,1,59769.94,0
460,15600459,Customer00459,657,Germany,Male,51,1,63773.07,1,1,0,72385.32,1
461,15600460,Customer00460,603,Germany,Male,52,6,40236.92,1,0,0,214763.78,0
462,15600461,Customer00461,709,France,Male,53,7,37934.42,1,1,1,164971.44,0
463,15600462,Customer00462,653,Spain,Male,42,7,134441.9,1,0,0,133107.33,0
464,15600463,Customer00463,732,France,Male,39,3,80943.61,2,1,1,71695.09,0
465,15600464,Customer00464,804,Germany,Male,34,2,0.0,1,0,0,53534.49,0
466,15600465,Customer00465,580,Germany,Male,20,0,114367.57,1,1,1,37746.5,0
467,15600466,Customer00466,709,Germany,Female,25,4,0.0,2,1,0,64689.86,0
468,15600467,Customer00467,706,Spain,Male,37,3,118985.83,2,1,0,89277.21,0
469,15600468,Customer00468,694,France,Male,38,3,46545.34,1,0,1,114386.68,0
470,15600469,Customer00469,608,Germany,Female,54,0,81388.25,2,1,0,174018.82,0
471,15600470,Customer00470,610,France,Female,53,3,0.0,1,1,0,220000.0,0
472,15600471,Customer00471,594,France,Male,32,9,66816.14,3,1,0,191454.77,0
473,15600472,Customer00472,592,France,Female,48,2,88990.49,2,1,0,32338.37,0
474,15600473,Customer00473,569,France,Female,34,9,0.0,1,1,0,61365.42,0
475,15600474,Customer00474,640,France,Female,46,0,0.0,2,0,0,50117.23,0
476,15600475,Customer00475,577,France,Female,47,7,89884.8,1,1,1,168315.07,0
477,15600476,Customer00476,692,France,Male,52,1,91325.56,1,0,1,150869.62,0
478,15600477,Customer00477,655,Germany,Female,34,4,0.0,2,1,0,77796.46,0
479,15600478,Customer00478,666,Germany,Female,50,10,0.0,2,1,1,100022.89,0
480,15600479,Customer00479,624,France,Male,19,8,0.0,4,0,1,119411.98,0
481,15600480,Customer00480,657,France,Female,53,5,147307.92,1,1,0,138558.2,0
482,15600481,Customer00481,626,France,Female,39,6,0.0,2,1,0,178458.97,0
483,15600482,Customer00482,725,Germany,Male,39,7,0.0,2,1,1,119049.93,0
484,15600483,Customer00483,608,France,Male,18,8,0.0,1,0,1,95240.85,0
485,15600484,Customer00484,686,France,Male,35,6,0.0,2,1,0,130887.51,0
486,15600485,Customer00485,525,France,Male,53,5,49719.84,2,1,1,95195.13,0
487,15600486,Customer00486,718,France,Male,35,0,118527.49,2,0,1,130281.02,0
488,15600487,Customer00487,596,France,Female,46,10,0.0,1,1,1,96573.31,0
489,15600488,Customer00488,562,Germany,Male,39,6,108951.48,2,1,1,175826.3,0
490,15600489,Customer00489,541,Germany,Male,50,3,111949.87,2,0,0,180749.88,1
491,15600490,Customer00490,533,Germany,Female,41,1,89131.46,1,1,0,95912.03,1
492,15600491,Customer00491,604,Germany,Male,29,6,77914.16,1,1,0,220000.0,0
493,15600492,Customer00492,794,Germany,Female,40,8,84506.35,2,1,1,118895.07,0
494,15600493,Customer00493,588,France,Male,56,8,19537.06,1,0,0,131399.73,0
495,15600494,Customer00494,438,Spain,Male,44,9,0.0,2,0,0,189847.96,0
496,15600495,Customer00495,685,Germany,Male,38,9,109720.1,1,0,1,220000.0,0
497,15600496,Customer00496,543,France,Female,63,6,53141.16,1,1,1,174854.51,1
498,15600497,Customer00497,728,Germany,Male,51,10,0.0,2,1,1,126052.93,0
499,15600498,Customer00498,610,France,Male,48,0,172161.28,1,0,0,85351.11,0
500,15600499,Customer00499,624,Germany,Female,42,4,47656.23,1,0,0,125278.05,0
501,15600500,Customer00500,765,Germany,Female,47,5,38794.4,1,1,0,141553.19,0
502,15600501,Customer00501,709,Spain,Male,47,7,55894.44,2,1,0,131066.95,0
503,15600502,Customer00502,530,Spain,Female,18,3,0.0,1,1,0,93932.06,0
504,15600503,Customer00503,544,Germany,Male,43,3,114076.61,2,0,0,63429.82,0
505,15600504,Customer00504,479,Germany,Male,37,9,74240.01,4,1,0,118441.8,0
506,15600505,Customer00505,850,Spain,Female,34,7,204869.91,2,1,0,68516.92,0
507,15600506,Customer00506,567,France,Male,37,6,102092.67,1,0,1,9362.54,0
508,15600507,Customer00507,762,Spain,Female,23,2,124411.11,1,1,1,54562.17,0
509,15600508,Customer00508,599,France,Male,20,5,0.0,2,1,0,79448.58,0
510,15600509,Customer00509,546,France,Male,52,4,138733.54,1,1,1,59666.32,0
511,15600510,Customer00510,652,France,Female,44,6,0.0,2,0,0,117125.92,0
512,15600511,Customer00511,619,Spain,Male,18,10,36058.13,2,1,0,31679.11,1
513,15600512,Customer00512,727,France,Male,33,3,132131.38,2,0,0,37728.17,0
514,15600513,Customer00513,728,France,Male,48,8,72448.11,2,0,1,176024.09,0
515,15600514,Customer00514,593,France,Female,36,6,0.0,2,1,1,157139.82,0
516,15600515,Customer00515,512,France,Male,52,5,136876.73,1,1,0,120951.82,0
517,15600516,Customer00516,535,France,Male,50,10,0.0,1,1,0,183709.34,0
518,15600517,Customer00517,431,Germany,Female,25,1,0.0,2,1,0,62054.99,0
519,15600518,Customer00518,624,France,Male,37,7,42805.43,2,1,0,145331.03,0
520,15600519,Customer00519,649,Spain,Female,34,4,0.0,1,0,1,91692.41,0
521,15600520,Customer00520,540,Spain,Male,24,7,54812.96,1,1,0,188085.67,0
522,15600521,Customer00521,529,France,Female,24,1,72831.77,2,1,0,115734.52,0
523,15600522,Customer00522,648,France,Male,31,8,0.0,1,1,1,51653.6,0
524,15600523,Customer00523,589,Germany,Female,32,0,93532.68,1,1,0,180686.76,0
525,15600524,Customer00524,630,France,Female,42,3,138849.37,1,1,1,79390.75,0
526,15600525,Customer00525,615,France,Male,50,9,71671.21,1,1,1,34410.59,0
527,15600526,Customer00526,674,Spain,Male,44,6,161335.84,1,0,1,189673.16,0
528,15600527,Customer00527,596,Spain,Male,47,5,60577.08,1,1,1,138763.78,0
529,15600528,Customer00528,603,Spain,Male,36,3,98987.22,1,1,0,52271.75,0
530,15600529,Customer00529,469,France,Female,45,0,64606.01,2,1,0,95996.75,1
531,15600530,Customer00530,645,Germany,Male,37,1,205774.68,2,0,1,94332.69,1
532,15600531,Customer00531,659,Germany,Female,34,7,54260.52,1,0,0,50546.87,0
533,15600532,Customer00532,633,France,Female,59,3,59867.69,1,1,0,52605.93,0
534,15600533,Customer00533,834,Germany,Male,18,0,83113.94,1,1,0,96208.51,0
535,15600534,Customer00534,666,France,Male,19,4,0.0,2,0,0,158436.72,0
536,15600535,Customer00535,635,France,Female,43,4,95498.26,1,1,0,149868.92,1
537,15600536,Customer00536,698,Germany,Female,36,10,152203.47,3,0,0,70274.29,0
538,15600537,Customer00537,850,France,Male,24,2,85132.87,2,1,0,149779.36,0
539,15600538,Customer00538,674,France,Female,28,2,0.0,2,0,1,187582.5,0
540,15600539,Customer00539,437,Spain,Female,29,1,61792.71,1,0,1,52522.48,0
541,15600540,Customer00540,691,Spain,Female,48,2,44685.43,2,1,1,144098.64,0
542,15600541,Customer00541,566,Germany,Female,52,5,0.0,1,0,0,102713.07,0
543,15600542,Customer00542,465,Spain,Female,56,2,76471.15,2,1,1,86185.17,1
544,15600543,Customer00543,813,Spain,Male,22,7,0.0,2,1,1,102782.08,0
545,15600544,Customer00544,792,France,Female,25,8,16537.17,2,1,1,148543.51,0
546,15600545,Customer00545,563,France,Male,24,5,0.0,2,1,1,29295.29,0
547,15600546,Customer00546,564,France,Male,53,2,66897.46,3,0,1,101924.89,0
548,15600547,Customer00547,665,France,Male,43,9,0.0,2,1,0,80810.45,0
549,15600548,Customer00548,565,Spain,Male,40,10,9980.14,2,1,0,103064.53,0
550,15600549,Customer00549,637,France,Male,41,10,0.0,1,1,0,91210.46,0
551,15600550,Customer00550,582,France,Male,38,10,16450.46,1,1,1,58647.19,0
552,15600551,Customer00551,612,France,Male,27,8,0.0,1,1,0,210267.45,0
553,15600552,Customer00552,515,France,Male,44,8,0.0,1,0,1,1000.0,0
554,15600553,Customer00553,729,Spain,Male,37,10,55811.49,1,1,1,134648.31,0
555,15600554,Customer00554,766,France,Male,26,3,0.0,1,0,1,135110.84,0
556,15600555,Customer00555,640,France,Female,45,10,209958.73,1,0,1,106353.22,0
557,15600556,Customer00556,647,France,Male,35,0,10640.13,2,1,1,117826.74,0
558,15600557,Customer00557,710,France,Male,41,9,92910.3,1,1,1,138414.25,0
559,15600558,Customer00558,650,Germany,Female,38,3,0.0,2,1,1,71596.93,0
560,15600559,Customer00559,816,France,Male,48,3,140976.21,1,1,0,80834.76,0
561,15600560,Customer00560,524,France,Female,41,7,52471.85,1,1,0,83717.43,0
562,15600561,Customer00561,733,France,Female,30,1,29377.56,2,1,0,129367.16,0
563,15600562,Customer00562,639,Spain,Male,42,10,112899.72,2,1,0,131499.26,0
564,15600563,Customer00563,542,Germany,Female,43,7,0.0,1,1,0,41607.52,0
565,15600564,Customer00564,850,Germany,Female,44,0,50376.73,1,1,0,98568.98,0
566,15600565,Customer00565,850,Germany,Female,50,9,0.0,2,1,0,66968.87,0
567,15600566,Customer00566,630,Spain,Male,33,1,169424.24,3,1,1,48436.39,0
568,15600567,Customer00567,693,France,Female,46,9,16330.48,4,1,0,75188.28,0
569,15600568,Customer00568,605,France,Male,21,8,38083.35,1,1,1,38100.34,0
570,15600569,Customer00569,620,Germany,Male,38,7,97832.54,1,0,1,1000.0,0
571,15600570,Customer00570,541,France,Male,36,6,0.0,1,1,0,107296.22,0
572,15600571,Customer00571,527,Spain,Male,54,9,0.0,2,0,0,156592.8,0
573,15600572,Customer00572,827,France,Male,37,9,0.0,1,1,0,84758.62,0
574,15600573,Customer00573,646,Spain,Female,45,7,48880.58,1,0,1,155515.09,0
575,15600574,Customer00574,655,Spain,Male,21,1,92172.35,3,1,1,146796.34,0
576,15600575,Customer00575,572,Germany,Male,35,7,0.0,1,1,0,52434.27,0
577,15600576,Customer00576,668,Spain,Female,30,2,16255.81,1,1,0,54946.72,0
578,15600577,Customer00577,506,Germany,Female,65,0,182730.45,2,1,1,19940.26,1
579,15600578,Customer00578,576,Spain,Male,32,1,0.0,3,0,1,115949.36,0
580,15600579,Customer00579,535,France,Female,40,5,0.0,3,1,0,131613.08,1
581,15600580,Customer00580,774,France,Male,40,10,0.0,1,1,0,101922.43,0
582,15600581,Customer00581,491,Germany,Female,22,0,17118.32,2,1,0,57651.35,0
583,15600582,Customer00582,537,France,Male,33,0,0.0,3,1,1,97443.88,0
584,15600583,Customer00583,453,France,Female,43,1,0.0,2,0,1,141825.16,0
585,15600584,Customer00584,565,Spain,Male,40,2,172562.71,1,1,1,135914.69,0
586,15600585,Customer00585,606,Germany,Female,18,5,58755.71,2,1,1,131414.15,0
587,15600586,Customer00586,744,France,Female,33,9,0.0,2,1,1,119889.87,0
588,15600587,Customer00587,629,France,Female,50,0,0.0,2,1,1,167594.86,0
589,15600588,Customer00588,611,France,Male,45,8,62661.9,1,1,1,45458.27,0
590,15600589,Customer00589,679,France,Male,52,10,0.0,1,1,1,66787.91,0
591,15600590,Customer00590,607,Spain,Male,29,0,90662.68,2,1,1,47796.85,0
592,15600591,Customer00591,850,France,Female,52,4,48064.52,1,1,0,78165.06,0
593,15600592,Customer00592,593,France,Male,39,8,0.0,1,1,0,185663.52,0
594,15600593,Customer00593,690,Germany,Female,56,7,67165.55,1,0,1,57758.82,0
595,15600594,Customer00594,729,France,Female,39,2,49717.68,2,1,1,58762.29,0
596,15600595,Customer00595,591,France,Male,18,1,136341.77,2,1,1,3387.96,0
597,15600596,Customer00596,666,Germany,Male,48,4,90146.51,2,1,0,137840.27,0
598,15600597,Customer00597,602,Germany,Male,34,9,124027.16,2,1,1,99048.95,0
599,15600598,Customer00598,676,Spain,Female,35,10,0.0,2,1,1,180836.1,0
600,15600599,Customer00599,660,Germany,Female,24,5,57784.37,2,0,1,181204.28,0
601,15600600,Customer00600,637,France,Male,56,5,78371.37,2,1,0,36552.0,0
602,15600601,Customer00601,539,Spain,Female,34,6,128315.84,1,1,1,96572.88,0
603,15600602,Customer00602,829,Spain,Female,56,5,0.0,1,1,1,173538.61,0
604,15600603,Customer00603,706,Germany,Male,34,7,69690.42,2,0,0,58236.78,0
605,15600604,Customer00604,497,Spain,Male,29,3,62058.22,2,1,0,156992.06,0
606,15600605,Customer00605,610,Spain,Female,53,5,99191.25,2,0,0,1000.0,1
607,15600606,Customer00606,499,Spain,Female,38,6,0.0,1,1,1,97027.41,0
608,15600607,Customer00607,723,France,Male,38,6,143917.74,3,1,0,64389.82,0
609,15600608,Customer00608,648,Germany,Female,26,10,0.0,3,0,1,161568.13,1
610,15600609,Customer00609,650,France,Female,34,8,47540.93,1,1,1,78644.16,0
611,15600610,Customer00610,569,Germany,Female,44,8,0.0,4,1,1,147528.8,0
612,15600611,Customer00611,620,Germany,Male,25,8,152252.67,2,1,1,130526.93,0
